"id","side","list","vote"
"03","Right","MODM",0.08
"03","Right","M-NC",0.66
"03","Right","UMP",5.11
"03","Right","DVD",24.61
"03","Right","FN",6.27
"03","Right","EXD",0.63
"03","Left","SOC",26.11
"03","Left","RDG",5.23
"03","Left","DVG",5.32
"03","Left","VEC",5.37
"03","Left","ECO",0.85
"30","Left","EXG",0.37
"30","Left","COM",12.09
"30","Right","MODM",0.91
"30","Right","M-NC",3.08
"30","Right","UMP",12.04
"30","Right","DVD",1.96
"30","Right","FN",24.51
"30","Right","EXD",0.19
"30","Left","PG",1.9
"30","Left","SOC",28.58
"30","Left","DVG",3.74
"30","Left","VEC",10.04
"30","Left","ECO",0.59
"31","Left","EXG",0.79
"31","Left","COM",6.93
"31","Right","MODM",0.63
"31","Right","M-NC",0.92
"31","Right","M",4.18
"31","Right","UMP",11.34
"31","Right","DVD",0.94
"31","Right","FN",17.22
"31","Left","PG",1.4
"31","Left","SOC",36.54
"31","Left","RDG",2.8
"31","Left","DVG",2.77
"31","Left","VEC",12.01
"31",NA,"REG",1.47
"31",NA,"AUT",0.05
"32","Left","EXG",2.27
"32","Left","COM",10.09
"32","Right","M-NC",2.61
"32","Right","UMP",17.79
"32","Right","DVD",6.57
"32","Right","FN",2.35
"32","Left","PG",0.68
"32","Left","SOC",41.76
"32","Left","RDG",9.22
"32","Left","VEC",6.65
"33","Left","EXG",1.04
"33","Left","COM",6.97
"33","Right","MODM",3.36
"33","Right","M-NC",2.21
"33","Right","UMP",18.89
"33","Right","DVD",2.3
"33","Right","FN",13.69
"33","Left","PG",0.44
"33","Left","SOC",37.87
"33","Left","RDG",0.16
"33","Left","DVG",1.69
"33","Left","VEC",11.37
"34","Left","EXG",0.73
"34","Left","COM",8.44
"34","Right","MODM",0.09
"34","Right","M-NC",2.25
"34","Right","UMP",10.02
"34","Right","DVD",7.69
"34","Right","FN",22.93
"34","Right","EXD",0.18
"34","Left","PG",1.73
"34","Left","SOC",27.44
"34","Left","RDG",0.68
"34","Left","DVG",6.91
"34","Left","VEC",8.9
"34","Left","ECO",0.35
"34",NA,"AUT",1.65
"35","Left","EXG",1.24
"35","Left","COM",4.59
"35","Right","MODM",2.62
"35","Right","M-NC",1.27
"35","Right","M",15.94
"35","Right","UMP",13.98
"35","Right","DVD",1.78
"35","Right","FN",2.5
"35","Left","PG",0.63
"35","Left","SOC",33.94
"35","Left","RDG",1.63
"35","Left","DVG",2.2
"35","Left","VEC",15.11
"35","Left","ECO",1.19
"35",NA,"REG",1.03
"35",NA,"AUT",0.36
"36","Left","EXG",1.72
"36","Left","COM",7.23
"36","Right","M-NC",11.23
"36","Right","UMP",13.25
"36","Right","DVD",21.77
"36","Right","FN",11.83
"36","Left","PG",0.49
"36","Left","SOC",28.15
"36","Left","DVG",0.11
"36","Left","VEC",4.21
"37","Left","EXG",1.24
"37","Left","COM",5.87
"37","Right","MODM",3.49
"37","Right","M-NC",5.49
"37","Right","UMP",21.7
"37","Right","DVD",5.85
"37","Right","FN",12.38
"37","Left","PG",0.66
"37","Left","SOC",29
"37","Left","DVG",4.73
"37","Left","VEC",8.87
"37","Left","ECO",0.4
"37",NA,"AUT",0.31
"38","Left","EXG",0.12
"38","Left","COM",8.7
"38","Right","MODM",0.73
"38","Right","M-NC",0.18
"38","Right","UMP",16.67
"38","Right","DVD",5.66
"38","Right","FN",19.21
"38","Left","PG",0.75
"38","Left","SOC",24.32
"38","Left","DVG",6.06
"38","Left","VEC",13.52
"38","Left","ECO",0.04
"38",NA,"AUT",4.05
"39","Left","EXG",0.87
"39","Left","COM",5.47
"39","Right","MODM",0.74
"39","Right","M-NC",3.08
"39","Right","UMP",23.49
"39","Right","DVD",16.71
"39","Right","FN",12.76
"39","Left","PG",4.36
"39","Left","SOC",16.15
"39","Left","RDG",3.1
"39","Left","DVG",10.12
"39","Left","VEC",2.69
"39","Left","ECO",0.47
"04","Left","EXG",1.31
"04","Left","COM",9.34
"04","Right","M-NC",0.29
"04","Right","UMP",14.65
"04","Right","DVD",7.25
"04","Right","FN",14.34
"04","Left","PG",1.24
"04","Left","SOC",34.88
"04","Left","DVG",8.29
"04","Left","VEC",8.04
"04",NA,"AUT",0.37
"40","Left","EXG",0.28
"40","Left","COM",10.61
"40","Right","M-NC",1.02
"40","Right","M",13.7
"40","Right","UMP",11.51
"40","Right","DVD",1.04
"40","Right","FN",5.24
"40","Left","SOC",46.84
"40","Left","RDG",0.45
"40","Left","DVG",1.41
"40","Left","VEC",7.77
"40",NA,"REG",0.12
"41","Left","COM",5.9
"41","Right","MODM",2.07
"41","Right","M-NC",15.16
"41","Right","M",1.02
"41","Right","UMP",8.37
"41","Right","DVD",12.37
"41","Right","FN",17.37
"41","Right","EXD",0.28
"41","Left","SOC",27.56
"41","Left","DVG",2.03
"41","Left","VEC",3.6
"41",NA,"AUT",4.26
"42","Left","EXG",0.37
"42","Left","COM",6.69
"42","Right","MODM",0.62
"42","Right","M-NC",2.64
"42","Right","M",14.13
"42","Right","UMP",11.04
"42","Right","DVD",4.7
"42","Right","FN",21.18
"42","Left","PG",0.4
"42","Left","SOC",23.16
"42","Left","RDG",0.04
"42","Left","DVG",6.87
"42","Left","VEC",7.43
"42",NA,"AUT",0.73
"43","Left","EXG",3.03
"43","Left","COM",1.66
"43","Right","MODM",0.22
"43","Right","M-NC",19.53
"43","Right","M",14.32
"43","Right","UMP",5.74
"43","Right","DVD",3.73
"43","Right","FN",15.39
"43","Left","PG",0.87
"43","Left","SOC",25.56
"43","Left","DVG",4.23
"43","Left","VEC",4.62
"43",NA,"REG",1.1
"44","Left","EXG",0.86
"44","Left","COM",3.8
"44","Right","MODM",1.54
"44","Right","M-NC",12.71
"44","Right","M",1.39
"44","Right","UMP",13.96
"44","Right","DVD",3.97
"44","Right","FN",5.88
"44","Left","PG",0.74
"44","Left","SOC",34.8
"44","Left","RDG",0.04
"44","Left","DVG",2.78
"44","Left","VEC",15.35
"44",NA,"REG",0.59
"44",NA,"AUT",1.58
"45","Left","EXG",0.22
"45","Left","COM",8.57
"45","Right","MODM",0.65
"45","Right","M-NC",9.53
"45","Right","UMP",16.02
"45","Right","DVD",13.35
"45","Right","FN",21.61
"45","Left","PG",0.85
"45","Left","SOC",16.42
"45","Left","DVG",3.2
"45","Left","VEC",7.93
"45",NA,"AUT",1.64
"46","Left","EXG",0.43
"46","Left","COM",9.9
"46","Right","M-NC",2.64
"46","Right","UMP",8.09
"46","Right","DVD",4.1
"46","Right","FN",0.42
"46","Right","EXD",0.97
"46","Left","PG",3.12
"46","Left","SOC",32.21
"46","Left","RDG",13.53
"46","Left","DVG",7.6
"46","Left","VEC",8.2
"46",NA,"AUT",8.79
"47","Left","EXG",0.41
"47","Left","COM",7.09
"47","Right","MODM",2.55
"47","Right","M-NC",3.38
"47","Right","UMP",25.88
"47","Right","DVD",3.84
"47","Right","FN",10.93
"47","Left","PG",0.43
"47","Left","SOC",26.76
"47","Left","RDG",1.69
"47","Left","DVG",10.09
"47","Left","VEC",6.55
"47",NA,"AUT",0.41
"48","Left","COM",11.86
"48","Right","MODM",5.33
"48","Right","M",2.35
"48","Right","UMP",16.87
"48","Right","DVD",22.16
"48","Right","FN",4.21
"48","Left","SOC",6.07
"48","Left","DVG",20.97
"48","Left","VEC",5.94
"48",NA,"AUT",4.24
"49","Left","EXG",0.65
"49","Left","COM",3.22
"49","Right","MODM",0.75
"49","Right","M-NC",4.71
"49","Right","UMP",17.44
"49","Right","DVD",21.09
"49","Right","FN",5.76
"49","Left","PG",1.43
"49","Left","SOC",27.36
"49","Left","RDG",1.8
"49","Left","DVG",7.79
"49","Left","VEC",7.99
"05","Left","EXG",1.08
"05","Left","COM",6.05
"05","Right","M-NC",5.91
"05","Right","UMP",20.61
"05","Right","DVD",14.39
"05","Right","FN",8.02
"05","Left","PG",2.1
"05","Left","SOC",14.24
"05","Left","RDG",11.37
"05","Left","DVG",4.85
"05","Left","VEC",8.97
"05",NA,"AUT",2.4
"50","Left","EXG",0.12
"50","Left","COM",4.43
"50","Right","M-NC",3.51
"50","Right","UMP",14.49
"50","Right","DVD",29.09
"50","Right","FN",4.35
"50","Left","PG",2.59
"50","Left","SOC",23.6
"50","Left","RDG",0.11
"50","Left","DVG",9.47
"50","Left","VEC",7.7
"50","Left","ECO",0.4
"50",NA,"REG",0.14
"51","Left","COM",7.13
"51","Right","MODM",0.69
"51","Right","M-NC",2.98
"51","Right","UMP",21.48
"51","Right","DVD",15.04
"51","Right","FN",21.54
"51","Left","PG",0.28
"51","Left","SOC",18.06
"51","Left","DVG",4.42
"51","Left","VEC",3.69
"51",NA,"AUT",4.69
"52","Left","COM",3.28
"52","Right","MODM",1.69
"52","Right","UMP",21.36
"52","Right","DVD",20.31
"52","Right","FN",21.37
"52","Left","PG",1.24
"52","Left","SOC",18.68
"52","Left","RDG",2.04
"52","Left","DVG",5.42
"52","Left","VEC",4.62
"53","Left","EXG",0.31
"53","Left","COM",3.5
"53","Right","MODM",0.68
"53","Right","M-NC",1.73
"53","Right","M",11.83
"53","Right","UMP",6.59
"53","Right","DVD",30.17
"53","Right","FN",4.75
"53","Left","PG",1.83
"53","Left","SOC",11.55
"53","Left","RDG",6.68
"53","Left","DVG",12.71
"53","Left","VEC",7.6
"53",NA,"AUT",0.07
"54","Left","EXG",0.79
"54","Left","COM",14.79
"54","Right","MODM",0.21
"54","Right","M-NC",0.58
"54","Right","UMP",22.13
"54","Right","DVD",2.98
"54","Right","FN",14.48
"54","Left","PG",2.42
"54","Left","SOC",30.55
"54","Left","RDG",0.97
"54","Left","DVG",1.58
"54","Left","VEC",6.2
"54",NA,"AUT",2.31
"55","Left","EXG",0.22
"55","Left","COM",2.34
"55","Right","MODM",2.81
"55","Right","UMP",13.39
"55","Right","DVD",36.01
"55","Right","FN",16.98
"55","Left","PG",0.35
"55","Left","SOC",24.01
"55","Left","DVG",0.22
"55","Left","VEC",2.4
"55",NA,"AUT",1.27
"56","Left","COM",6.12
"56","Right","MODM",0.3
"56","Right","M-NC",1.84
"56","Right","UMP",28.26
"56","Right","DVD",13.18
"56","Right","FN",10.21
"56","Left","PG",0.55
"56","Left","SOC",21.6
"56","Left","DVG",7.47
"56","Left","VEC",3.96
"56","Left","ECO",0.84
"56",NA,"REG",4.09
"56",NA,"AUT",1.57
"57","Left","EXG",1.35
"57","Left","COM",4.53
"57","Right","MODM",1.99
"57","Right","M-NC",1.61
"57","Right","UMP",11.24
"57","Right","DVD",22.79
"57","Right","FN",23.33
"57","Right","EXD",0.07
"57","Left","PG",0.85
"57","Left","SOC",24.61
"57","Left","RDG",0.2
"57","Left","DVG",0.82
"57","Left","VEC",6.27
"57",NA,"AUT",0.35
"58","Left","EXG",0.22
"58","Left","COM",10.43
"58","Right","M-NC",3.85
"58","Right","UMP",7.12
"58","Right","DVD",11.05
"58","Right","FN",14.86
"58","Right","EXD",0.41
"58","Left","SOC",39.06
"58","Left","DVG",4.32
"58","Left","VEC",6.99
"58",NA,"AUT",1.69
"59","Left","EXG",0.31
"59","Left","COM",13.67
"59","Right","MODM",1.49
"59","Right","M-NC",5.06
"59","Right","M",2.03
"59","Right","UMP",13.81
"59","Right","DVD",1.99
"59","Right","FN",23.09
"59","Right","EXD",0.12
"59","Left","PG",0.3
"59","Left","SOC",28.37
"59","Left","RDG",0.51
"59","Left","DVG",0.88
"59","Left","VEC",8.26
"59","Left","ECO",0.1
"06","Left","EXG",1.13
"06","Left","COM",7.01
"06","Right","M-NC",3.2
"06","Right","UMP",34.05
"06","Right","DVD",4.25
"06","Right","FN",25.85
"06","Right","EXD",1.92
"06","Left","PG",1.31
"06","Left","SOC",8.96
"06","Left","RDG",2.72
"06","Left","DVG",2.14
"06","Left","VEC",4.55
"06","Left","ECO",2.27
"06",NA,"REG",0.31
"06",NA,"AUT",0.34
"60","Left","EXG",0.31
"60","Left","COM",10.01
"60","Right","MODM",0.51
"60","Right","M-NC",0.53
"60","Right","M",0.75
"60","Right","UMP",23.61
"60","Right","DVD",5.45
"60","Right","FN",24.21
"60","Right","EXD",0.4
"60","Left","PG",0.73
"60","Left","SOC",19.95
"60","Left","RDG",4.47
"60","Left","DVG",1.81
"60","Left","VEC",4.37
"60","Left","ECO",2.01
"60",NA,"AUT",0.88
"61","Left","EXG",0.53
"61","Left","COM",2.44
"61","Right","MODM",1.78
"61","Right","M-NC",3.62
"61","Right","UMP",17.12
"61","Right","DVD",24.52
"61","Right","FN",14.77
"61","Right","EXD",0.33
"61","Left","PG",0.96
"61","Left","SOC",18.25
"61","Left","RDG",0.57
"61","Left","DVG",11.48
"61","Left","VEC",3.63
"62","Left","EXG",0.06
"62","Left","COM",14.18
"62","Right","MODM",1.17
"62","Right","M-NC",3
"62","Right","UMP",9.22
"62","Right","DVD",6.31
"62","Right","FN",22.86
"62","Right","EXD",0.1
"62","Left","SOC",31.15
"62","Left","RDG",0.68
"62","Left","DVG",4.42
"62","Left","VEC",6.67
"62","Left","ECO",0.19
"63","Left","EXG",1.18
"63","Left","COM",13.47
"63","Right","MODM",1.28
"63","Right","M-NC",10.77
"63","Right","UMP",13.28
"63","Right","DVD",0.8
"63","Right","FN",5.53
"63","Left","PG",3.98
"63","Left","SOC",27.43
"63","Left","DVG",13.57
"63","Left","VEC",8.7
"64","Left","EXG",0.82
"64","Left","COM",6.11
"64","Right","MODM",12.3
"64","Right","M-NC",3.3
"64","Right","UMP",14.84
"64","Right","DVD",7.82
"64","Right","FN",5.11
"64","Left","PG",0.33
"64","Left","SOC",31.03
"64","Left","RDG",0.85
"64","Left","DVG",5.39
"64","Left","VEC",7.46
"64",NA,"REG",4
"64",NA,"AUT",0.63
"65","Left","EXG",0.94
"65","Left","COM",15.75
"65","Right","MODM",1.26
"65","Right","M-NC",2.06
"65","Right","M",0.11
"65","Right","UMP",10.35
"65","Right","DVD",4.37
"65","Right","FN",10.44
"65","Left","SOC",26.39
"65","Left","RDG",15.63
"65","Left","DVG",9.79
"65","Left","VEC",2.82
"65",NA,"AUT",0.09
"66","Left","EXG",0.4
"66","Left","COM",8.83
"66","Right","MODM",3.17
"66","Right","M-NC",0.77
"66","Right","UMP",19.26
"66","Right","DVD",7.59
"66","Right","FN",20.76
"66","Left","PG",0.83
"66","Left","SOC",25.29
"66","Left","RDG",0.23
"66","Left","DVG",2.78
"66","Left","VEC",7.42
"66","Left","ECO",0.25
"66",NA,"REG",0.9
"66",NA,"AUT",1.51
"67","Left","EXG",0.66
"67","Left","COM",1.03
"67","Right","MODM",0.12
"67","Right","M-NC",2
"67","Right","M",0.61
"67","Right","UMP",30.42
"67","Right","DVD",10.16
"67","Right","FN",19.23
"67","Right","EXD",0.63
"67","Left","SOC",19.04
"67","Left","RDG",0.17
"67","Left","DVG",1.03
"67","Left","VEC",12.47
"67","Left","ECO",1
"67",NA,"REG",1.35
"67",NA,"AUT",0.08
"68","Left","EXG",0.22
"68","Left","COM",1.66
"68","Right","M-NC",3.51
"68","Right","M",5.5
"68","Right","UMP",22.57
"68","Right","DVD",27.64
"68","Right","FN",13.21
"68","Left","PG",0.49
"68","Left","SOC",6.67
"68","Left","RDG",0.18
"68","Left","DVG",1.72
"68","Left","VEC",9.92
"68","Left","ECO",5.32
"68",NA,"REG",0.8
"68",NA,"AUT",0.59
"69","Left","EXG",0.08
"69","Left","COM",5.9
"69","Right","MODM",0.79
"69","Right","M-NC",1.69
"69","Right","M",5.41
"69","Right","UMP",15.84
"69","Right","DVD",9.84
"69","Right","FN",18.78
"69","Left","PG",1.35
"69","Left","SOC",21.57
"69","Left","RDG",0.84
"69","Left","DVG",3.35
"69","Left","VEC",14.25
"69","Left","ECO",0.08
"69",NA,"AUT",0.25
"07","Left","EXG",0.63
"07","Left","COM",2.69
"07","Right","MODM",2.71
"07","Right","M-NC",5.97
"07","Right","M",5.42
"07","Right","UMP",8.36
"07","Right","DVD",7.26
"07","Right","FN",14.72
"07","Right","EXD",0.02
"07","Left","PG",3.83
"07","Left","SOC",32.01
"07","Left","DVG",5.31
"07","Left","VEC",11.07
"70","Left","COM",7.42
"70","Right","MODM",0.55
"70","Right","M",5
"70","Right","UMP",26.14
"70","Right","DVD",2.62
"70","Right","FN",11.82
"70","Right","EXD",0.55
"70","Left","SOC",24.65
"70","Left","RDG",3.96
"70","Left","DVG",13.84
"70","Left","VEC",2.83
"70",NA,"AUT",0.64
"71","Left","EXG",0.1
"71","Left","COM",3.91
"71","Right","MODM",0.33
"71","Right","M",7.69
"71","Right","UMP",23.38
"71","Right","DVD",3.3
"71","Right","FN",15.95
"71","Left","PG",0.58
"71","Left","SOC",31.31
"71","Left","RDG",0.53
"71","Left","DVG",9.39
"71","Left","VEC",3.52
"72","Left","EXG",0.67
"72","Left","COM",6.01
"72","Right","MODM",0.52
"72","Right","UMP",30.94
"72","Right","DVD",4.72
"72","Right","FN",12.26
"72","Left","PG",4.36
"72","Left","SOC",25.66
"72","Left","RDG",1.56
"72","Left","DVG",4.86
"72","Left","VEC",8.43
"73","Left","EXG",0.69
"73","Left","COM",5.91
"73","Right","MODM",1.59
"73","Right","M-NC",3.98
"73","Right","UMP",9.37
"73","Right","DVD",7.47
"73","Right","FN",13.94
"73","Left","PG",1.75
"73","Left","SOC",17.83
"73","Left","DVG",9
"73","Left","VEC",11.6
"73","Left","ECO",0.16
"73",NA,"REG",0.1
"73",NA,"AUT",16.6
"74","Left","EXG",0.83
"74","Left","COM",2.92
"74","Right","MODM",2.63
"74","Right","M-NC",1.49
"74","Right","M",16.21
"74","Right","UMP",18.44
"74","Right","DVD",7.19
"74","Right","FN",15.92
"74","Left","SOC",13.32
"74","Left","DVG",5.76
"74","Left","VEC",14.7
"74",NA,"REG",0.59
"76","Left","EXG",0.79
"76","Left","COM",12.23
"76","Right","M-NC",2.41
"76","Right","UMP",10
"76","Right","DVD",12.75
"76","Right","FN",16.8
"76","Left","SOC",30.18
"76","Left","RDG",1.16
"76","Left","DVG",6.05
"76","Left","VEC",7.35
"76","Left","ECO",0.07
"76",NA,"AUT",0.21
"77","Left","EXG",0.76
"77","Left","COM",6.47
"77","Right","MODM",1.67
"77","Right","M-NC",2.68
"77","Right","UMP",21.56
"77","Right","DVD",5.38
"77","Right","FN",21.64
"77","Left","PG",2.17
"77","Left","SOC",23.1
"77","Left","RDG",1.65
"77","Left","DVG",2.55
"77","Left","VEC",9.01
"77","Left","ECO",0.36
"77",NA,"AUT",1
"78","Left","EXG",0.25
"78","Left","COM",5.7
"78","Right","MODM",1.13
"78","Right","M-NC",2.4
"78","Right","M",0.89
"78","Right","UMP",33.61
"78","Right","DVD",5.5
"78","Right","FN",16.21
"78","Right","EXD",0.06
"78","Left","PG",1.07
"78","Left","SOC",17.51
"78","Left","DVG",1.29
"78","Left","VEC",13.91
"78",NA,"AUT",0.48
"79","Left","COM",4.48
"79","Right","M",22.64
"79","Right","UMP",11.44
"79","Right","FN",4.07
"79","Left","PG",1.89
"79","Left","SOC",37.87
"79","Left","RDG",0.31
"79","Left","DVG",7.94
"79","Left","VEC",9.36
"08","Left","COM",4.94
"08","Right","MODM",0.55
"08","Right","M-NC",2.81
"08","Right","UMP",16.1
"08","Right","DVD",20.51
"08","Right","FN",17.38
"08","Left","SOC",27.37
"08","Left","DVG",3.59
"08","Left","VEC",2.12
"08","Left","ECO",1.29
"08",NA,"AUT",3.33
"80","Left","EXG",0.4
"80","Left","COM",6.43
"80","Right","M-NC",9.96
"80","Right","M",8.75
"80","Right","UMP",8.4
"80","Right","DVD",6.06
"80","Right","FN",17.35
"80","Right","EXD",0.24
"80","Left","PG",0.61
"80","Left","SOC",25.51
"80","Left","RDG",2.9
"80","Left","DVG",9.49
"80","Left","VEC",2.41
"80",NA,"AUT",1.5
"81","Left","COM",9.32
"81","Right","M-NC",0.43
"81","Right","UMP",2.82
"81","Right","DVD",11.85
"81","Right","FN",17.38
"81","Left","PG",1.46
"81","Left","SOC",27.36
"81","Left","RDG",1.99
